launch_id,dataset_name,model_name,trial_id,seed,params,best_val_metric,final_test_metric,best_epoch,metric_name,metric_direction,run_dir
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,IMDB,GLANT_v1,2,2,"{""alpha"": 0.5, ""dropout"": 0.3, ""heads"": 4, ""hidden_channels"": 64, ""max_hops"": 2, ""norm"": ""layernorm"", ""num_edges"": 10000, ""num_layers"": 3}",0.57,0.5350776308223116,11,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/IMDB/GLANT_v1/hpo_trial_002/seed_2/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,IMDB,GLANT_v1,3,3,"{""alpha"": 0.75, ""dropout"": 0.7, ""heads"": 8, ""hidden_channels"": 64, ""max_hops"": 3, ""norm"": ""none"", ""num_edges"": 10000, ""num_layers"": 2}",0.5975,0.5618171362852213,48,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/IMDB/GLANT_v1/hpo_trial_003/seed_3/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,IMDB,GLANT_v1,4,4,"{""alpha"": 0.5, ""dropout"": 0.3, ""heads"": 4, ""hidden_channels"": 64, ""max_hops"": 2, ""norm"": ""layernorm"", ""num_edges"": 75000, ""num_layers"": 2}",0.58,0.5730304772857965,55,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/IMDB/GLANT_v1/hpo_trial_004/seed_4/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,IMDB,GLANT_v1,5,5,"{""alpha"": 0.03, ""dropout"": 0.5, ""heads"": 4, ""hidden_channels"": 32, ""max_hops"": 2, ""norm"": ""layernorm"", ""num_edges"": 10000, ""num_layers"": 3}",0.5825,0.5500287521564118,51,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/IMDB/GLANT_v1/hpo_trial_005/seed_5/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,IMDB,GLANT_v1,6,6,"{""alpha"": 0.03, ""dropout"": 0.5, ""heads"": 8, ""hidden_channels"": 64, ""max_hops"": 2, ""norm"": ""none"", ""num_edges"": 10000, ""num_layers"": 3}",0.5975,0.547441058079356,17,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/IMDB/GLANT_v1/hpo_trial_006/seed_6/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,IMDB,GLANT_v1,7,7,"{""alpha"": 0.1, ""dropout"": 0.5, ""heads"": 4, ""hidden_channels"": 32, ""max_hops"": 3, ""norm"": ""none"", ""num_edges"": 50000, ""num_layers"": 2}",0.5875,0.5572167912593444,41,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/IMDB/GLANT_v1/hpo_trial_007/seed_7/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,IMDB,GLANT_v1,8,8,"{""alpha"": 0.5, ""dropout"": 0.3, ""heads"": 8, ""hidden_channels"": 32, ""max_hops"": 3, ""norm"": ""layernorm"", ""num_edges"": 10000, ""num_layers"": 3}",0.5675,0.5244393329499712,25,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/IMDB/GLANT_v1/hpo_trial_008/seed_8/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,IMDB,GLANT_v1,9,9,"{""alpha"": 1.0, ""dropout"": 0.7, ""heads"": 4, ""hidden_channels"": 64, ""max_hops"": 3, ""norm"": ""none"", ""num_edges"": 50000, ""num_layers"": 3}",0.595,0.5540540540540541,11,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/IMDB/GLANT_v1/hpo_trial_009/seed_9/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,IMDB,GLANT_v1,10,10,"{""alpha"": 1.0, ""dropout"": 0.7, ""heads"": 8, ""hidden_channels"": 64, ""max_hops"": 2, ""norm"": ""none"", ""num_edges"": 25000, ""num_layers"": 3}",0.61,0.5646923519263944,15,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/IMDB/GLANT_v1/hpo_trial_010/seed_10/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,IMDB,GLANT_v1,11,11,"{""alpha"": 0.75, ""dropout"": 0.7, ""heads"": 8, ""hidden_channels"": 64, ""max_hops"": 2, ""norm"": ""layernorm"", ""num_edges"": 25000, ""num_layers"": 2}",0.59,0.5626797009775734,6,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/IMDB/GLANT_v1/hpo_trial_011/seed_11/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,IMDB,GLANT_v1,12,12,"{""alpha"": 0.3, ""dropout"": 0.5, ""heads"": 8, ""hidden_channels"": 32, ""max_hops"": 2, ""norm"": ""none"", ""num_edges"": 50000, ""num_layers"": 2}",0.5575,0.5442783208740656,33,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/IMDB/GLANT_v1/hpo_trial_012/seed_12/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,IMDB,GLANT_v1,13,13,"{""alpha"": 0.5, ""dropout"": 0.5, ""heads"": 8, ""hidden_channels"": 64, ""max_hops"": 3, ""norm"": ""layernorm"", ""num_edges"": 25000, ""num_layers"": 3}",0.605,0.5534790109258194,23,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/IMDB/GLANT_v1/hpo_trial_013/seed_13/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,IMDB,GLANT_v1,14,14,"{""alpha"": 0.03, ""dropout"": 0.3, ""heads"": 8, ""hidden_channels"": 64, ""max_hops"": 2, ""norm"": ""none"", ""num_edges"": 50000, ""num_layers"": 3}",0.595,0.5658424381828637,31,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/IMDB/GLANT_v1/hpo_trial_014/seed_14/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,IMDB,GLANT_v1,15,15,"{""alpha"": 0.75, ""dropout"": 0.7, ""heads"": 4, ""hidden_channels"": 32, ""max_hops"": 3, ""norm"": ""none"", ""num_edges"": 75000, ""num_layers"": 2}",0.5975,0.5759056929269695,25,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/IMDB/GLANT_v1/hpo_trial_015/seed_15/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,IMDB,GLANT_v1,16,16,"{""alpha"": 1.0, ""dropout"": 0.3, ""heads"": 4, ""hidden_channels"": 32, ""max_hops"": 2, ""norm"": ""layernorm"", ""num_edges"": 10000, ""num_layers"": 2}",0.605,0.5638297872340425,9,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/IMDB/GLANT_v1/hpo_trial_016/seed_16/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,IMDB,GLANT_v1,17,17,"{""alpha"": 0.3, ""dropout"": 0.3, ""heads"": 8, ""hidden_channels"": 64, ""max_hops"": 3, ""norm"": ""none"", ""num_edges"": 10000, ""num_layers"": 3}",0.5675,0.5301897642323175,95,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/IMDB/GLANT_v1/hpo_trial_017/seed_17/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,IMDB,GLANT_v1,18,18,"{""alpha"": 1.0, ""dropout"": 0.7, ""heads"": 8, ""hidden_channels"": 64, ""max_hops"": 3, ""norm"": ""layernorm"", ""num_edges"": 10000, ""num_layers"": 3}",0.6375,0.5598044853364003,23,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/IMDB/GLANT_v1/hpo_trial_018/seed_18/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,IMDB,GLANT_v1,19,19,"{""alpha"": 1.0, ""dropout"": 0.5, ""heads"": 8, ""hidden_channels"": 32, ""max_hops"": 3, ""norm"": ""none"", ""num_edges"": 75000, ""num_layers"": 3}",0.585,0.5517538815411156,21,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/IMDB/GLANT_v1/hpo_trial_019/seed_19/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,IMDB,GLANT_v2,0,0,"{""alpha"": 0.1, ""dropout"": 0.5, ""heads"": 4, ""hidden_channels"": 32, ""lambda_higher"": 0.25, ""max_hops"": 2, ""norm"": ""layernorm"", ""num_edges"": 50000, ""num_layers"": 2}",0.5675,0.5531914893617021,2,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/IMDB/GLANT_v2/hpo_trial_000/seed_0/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,IMDB,GLANT_v2,1,1,"{""alpha"": 1.0, ""dropout"": 0.5, ""heads"": 4, ""hidden_channels"": 32, ""lambda_higher"": 0.5, ""max_hops"": 2, ""norm"": ""none"", ""num_edges"": 50000, ""num_layers"": 2}",0.5975,0.5540540540540541,12,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/IMDB/GLANT_v2/hpo_trial_001/seed_1/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,IMDB,GLANT_v2,2,2,"{""alpha"": 0.3, ""dropout"": 0.3, ""heads"": 8, ""hidden_channels"": 64, ""lambda_higher"": 0.1, ""max_hops"": 2, ""norm"": ""none"", ""num_edges"": 75000, ""num_layers"": 2}",0.565,0.5431282346175963,11,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/IMDB/GLANT_v2/hpo_trial_002/seed_2/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,IMDB,GLANT_v2,3,3,"{""alpha"": 0.1, ""dropout"": 0.7, ""heads"": 4, ""hidden_channels"": 64, ""lambda_higher"": 0.5, ""max_hops"": 3, ""norm"": ""layernorm"", ""num_edges"": 75000, ""num_layers"": 2}",0.5775,0.5408280621046578,25,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/IMDB/GLANT_v2/hpo_trial_003/seed_3/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,IMDB,GLANT_v2,4,4,"{""alpha"": 0.1, ""dropout"": 0.3, ""heads"": 4, ""hidden_channels"": 32, ""lambda_higher"": 0.1, ""max_hops"": 2, ""norm"": ""none"", ""num_edges"": 10000, ""num_layers"": 3}",0.6,0.5488786658999425,17,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/IMDB/GLANT_v2/hpo_trial_004/seed_4/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,IMDB,GLANT_v2,5,5,"{""alpha"": 0.03, ""dropout"": 0.5, ""heads"": 4, ""hidden_channels"": 32, ""lambda_higher"": 0.25, ""max_hops"": 3, ""norm"": ""layernorm"", ""num_edges"": 50000, ""num_layers"": 2}",0.6125,0.5537665324899368,6,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/IMDB/GLANT_v2/hpo_trial_005/seed_5/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,IMDB,GLANT_v2,6,6,"{""alpha"": 0.3, ""dropout"": 0.3, ""heads"": 8, ""hidden_channels"": 64, ""lambda_higher"": 0.5, ""max_hops"": 3, ""norm"": ""none"", ""num_edges"": 75000, ""num_layers"": 3}",0.575,0.5238642898217366,22,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/IMDB/GLANT_v2/hpo_trial_006/seed_6/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,IMDB,GLANT_v2,7,7,"{""alpha"": 0.03, ""dropout"": 0.5, ""heads"": 4, ""hidden_channels"": 32, ""lambda_higher"": 1.0, ""max_hops"": 3, ""norm"": ""layernorm"", ""num_edges"": 10000, ""num_layers"": 2}",0.2325,0.2817711328349626,34,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/IMDB/GLANT_v2/hpo_trial_007/seed_7/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,IMDB,GLANT_v2,8,8,"{""alpha"": 0.1, ""dropout"": 0.7, ""heads"": 4, ""hidden_channels"": 64, ""lambda_higher"": 1.0, ""max_hops"": 2, ""norm"": ""layernorm"", ""num_edges"": 10000, ""num_layers"": 3}",0.2225,0.2742955721679126,1,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/IMDB/GLANT_v2/hpo_trial_008/seed_8/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,IMDB,GLANT_v2,9,9,"{""alpha"": 0.75, ""dropout"": 0.7, ""heads"": 4, ""hidden_channels"": 32, ""lambda_higher"": 0.1, ""max_hops"": 3, ""norm"": ""layernorm"", ""num_edges"": 75000, ""num_layers"": 3}",0.605,0.5687176538240368,34,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/IMDB/GLANT_v2/hpo_trial_009/seed_9/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,IMDB,GLANT_v2,10,10,"{""alpha"": 0.75, ""dropout"": 0.5, ""heads"": 8, ""hidden_channels"": 64, ""lambda_higher"": 0.25, ""max_hops"": 3, ""norm"": ""layernorm"", ""num_edges"": 50000, ""num_layers"": 2}",0.6075,0.5764807360552041,4,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/IMDB/GLANT_v2/hpo_trial_010/seed_10/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,IMDB,GLANT_v2,11,11,"{""alpha"": 0.03, ""dropout"": 0.7, ""heads"": 4, ""hidden_channels"": 64, ""lambda_higher"": 1.0, ""max_hops"": 2, ""norm"": ""layernorm"", ""num_edges"": 50000, ""num_layers"": 3}",0.23,0.2803335250143761,1,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/IMDB/GLANT_v2/hpo_trial_011/seed_11/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,IMDB,GLANT_v2,12,12,"{""alpha"": 0.1, ""dropout"": 0.3, ""heads"": 4, ""hidden_channels"": 32, ""lambda_higher"": 1.0, ""max_hops"": 2, ""norm"": ""layernorm"", ""num_edges"": 75000, ""num_layers"": 3}",0.31,0.308223116733755,1,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/IMDB/GLANT_v2/hpo_trial_012/seed_12/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,IMDB,GLANT_v2,13,13,"{""alpha"": 0.75, ""dropout"": 0.3, ""heads"": 8, ""hidden_channels"": 64, ""lambda_higher"": 0.5, ""max_hops"": 2, ""norm"": ""none"", ""num_edges"": 50000, ""num_layers"": 3}",0.575,0.531627372052904,12,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/IMDB/GLANT_v2/hpo_trial_013/seed_13/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,IMDB,GLANT_v2,14,14,"{""alpha"": 0.03, ""dropout"": 0.3, ""heads"": 8, ""hidden_channels"": 32, ""lambda_higher"": 0.25, ""max_hops"": 2, ""norm"": ""layernorm"", ""num_edges"": 10000, ""num_layers"": 3}",0.595,0.5721679125934445,21,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/IMDB/GLANT_v2/hpo_trial_014/seed_14/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,IMDB,GLANT_v2,15,15,"{""alpha"": 0.75, ""dropout"": 0.7, ""heads"": 4, ""hidden_channels"": 32, ""lambda_higher"": 1.0, ""max_hops"": 2, ""norm"": ""none"", ""num_edges"": 75000, ""num_layers"": 2}",0.5075,0.4974123059229442,36,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/IMDB/GLANT_v2/hpo_trial_015/seed_15/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,IMDB,GLANT_v2,16,16,"{""alpha"": 0.05, ""dropout"": 0.7, ""heads"": 4, ""hidden_channels"": 32, ""lambda_higher"": 0.25, ""max_hops"": 3, ""norm"": ""none"", ""num_edges"": 50000, ""num_layers"": 3}",0.5925,0.5589419206440484,29,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/IMDB/GLANT_v2/hpo_trial_016/seed_16/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,IMDB,GLANT_v2,17,17,"{""alpha"": 0.5, ""dropout"": 0.7, ""heads"": 8, ""hidden_channels"": 64, ""lambda_higher"": 0.25, ""max_hops"": 2, ""norm"": ""none"", ""num_edges"": 50000, ""num_layers"": 2}",0.6075,0.5655549166187464,15,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/IMDB/GLANT_v2/hpo_trial_017/seed_17/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,IMDB,GLANT_v2,18,18,"{""alpha"": 0.75, ""dropout"": 0.7, ""heads"": 8, ""hidden_channels"": 64, ""lambda_higher"": 0.25, ""max_hops"": 2, ""norm"": ""none"", ""num_edges"": 75000, ""num_layers"": 3}",0.61,0.550316273720529,13,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/IMDB/GLANT_v2/hpo_trial_018/seed_18/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,IMDB,GLANT_v2,19,19,"{""alpha"": 0.75, ""dropout"": 0.5, ""heads"": 8, ""hidden_channels"": 64, ""lambda_higher"": 1.0, ""max_hops"": 3, ""norm"": ""layernorm"", ""num_edges"": 25000, ""num_layers"": 2}",0.4425,0.4039677975848189,7,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/IMDB/GLANT_v2/hpo_trial_019/seed_19/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,ACM,GLANT_v1,0,0,"{""alpha"": 0.5, ""dropout"": 0.7, ""heads"": 8, ""hidden_channels"": 32, ""max_hops"": 2, ""norm"": ""none"", ""num_edges"": 75000, ""num_layers"": 2}",0.9226519337016574,0.9357884796978282,172,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/ACM/GLANT_v1/hpo_trial_000/seed_0/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,ACM,GLANT_v1,1,1,"{""alpha"": 0.75, ""dropout"": 0.3, ""heads"": 4, ""hidden_channels"": 64, ""max_hops"": 2, ""norm"": ""layernorm"", ""num_edges"": 50000, ""num_layers"": 3}",0.3646408839779005,0.3432483474976393,4,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/ACM/GLANT_v1/hpo_trial_001/seed_1/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,ACM,GLANT_v1,2,2,"{""alpha"": 0.5, ""dropout"": 0.3, ""heads"": 4, ""hidden_channels"": 64, ""max_hops"": 3, ""norm"": ""none"", ""num_edges"": 50000, ""num_layers"": 2}",0.4530386740331492,0.4235127478753541,58,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/ACM/GLANT_v1/hpo_trial_002/seed_2/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,ACM,GLANT_v1,3,3,"{""alpha"": 0.5, ""dropout"": 0.3, ""heads"": 8, ""hidden_channels"": 32, ""max_hops"": 2, ""norm"": ""none"", ""num_edges"": 75000, ""num_layers"": 2}",0.7403314917127072,0.7440982058545798,67,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/ACM/GLANT_v1/hpo_trial_003/seed_3/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,ACM,GLANT_v1,4,4,"{""alpha"": 0.75, ""dropout"": 0.7, ""heads"": 8, ""hidden_channels"": 32, ""max_hops"": 3, ""norm"": ""none"", ""num_edges"": 10000, ""num_layers"": 3}",0.3314917127071823,0.3432483474976393,0,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/ACM/GLANT_v1/hpo_trial_004/seed_4/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,ACM,GLANT_v1,5,5,"{""alpha"": 0.3, ""dropout"": 0.7, ""heads"": 8, ""hidden_channels"": 64, ""max_hops"": 3, ""norm"": ""layernorm"", ""num_edges"": 10000, ""num_layers"": 2}",0.9281767955801103,0.9244570349386212,159,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/ACM/GLANT_v1/hpo_trial_005/seed_5/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,ACM,GLANT_v1,6,6,"{""alpha"": 0.03, ""dropout"": 0.3, ""heads"": 4, ""hidden_channels"": 64, ""max_hops"": 3, ""norm"": ""none"", ""num_edges"": 25000, ""num_layers"": 2}",0.9116022099447514,0.906515580736544,56,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/ACM/GLANT_v1/hpo_trial_006/seed_6/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,ACM,GLANT_v1,7,7,"{""alpha"": 0.5, ""dropout"": 0.7, ""heads"": 8, ""hidden_channels"": 64, ""max_hops"": 2, ""norm"": ""layernorm"", ""num_edges"": 75000, ""num_layers"": 3}",0.3425414364640884,0.3432483474976393,23,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/ACM/GLANT_v1/hpo_trial_007/seed_7/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,ACM,GLANT_v1,8,8,"{""alpha"": 0.1, ""dropout"": 0.5, ""heads"": 8, ""hidden_channels"": 32, ""max_hops"": 3, ""norm"": ""layernorm"", ""num_edges"": 25000, ""num_layers"": 2}",0.3977900552486187,0.3446647780925401,66,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/ACM/GLANT_v1/hpo_trial_008/seed_8/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,ACM,GLANT_v1,9,9,"{""alpha"": 1.0, ""dropout"": 0.5, ""heads"": 4, ""hidden_channels"": 32, ""max_hops"": 2, ""norm"": ""layernorm"", ""num_edges"": 10000, ""num_layers"": 3}",0.3867403314917127,0.3432483474976393,26,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/ACM/GLANT_v1/hpo_trial_009/seed_9/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,ACM,GLANT_v1,10,10,"{""alpha"": 0.5, ""dropout"": 0.7, ""heads"": 8, ""hidden_channels"": 32, ""max_hops"": 3, ""norm"": ""layernorm"", ""num_edges"": 25000, ""num_layers"": 3}",0.3646408839779005,0.3432483474976393,0,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/ACM/GLANT_v1/hpo_trial_010/seed_10/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,ACM,GLANT_v1,11,11,"{""alpha"": 0.03, ""dropout"": 0.7, ""heads"": 8, ""hidden_channels"": 64, ""max_hops"": 3, ""norm"": ""layernorm"", ""num_edges"": 25000, ""num_layers"": 3}",0.3646408839779005,0.3432483474976393,1,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/ACM/GLANT_v1/hpo_trial_011/seed_11/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,ACM,GLANT_v1,12,12,"{""alpha"": 0.5, ""dropout"": 0.7, ""heads"": 4, ""hidden_channels"": 64, ""max_hops"": 2, ""norm"": ""layernorm"", ""num_edges"": 25000, ""num_layers"": 3}",0.430939226519337,0.3432483474976393,77,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/ACM/GLANT_v1/hpo_trial_012/seed_12/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,ACM,GLANT_v1,13,13,"{""alpha"": 0.05, ""dropout"": 0.5, ""heads"": 4, ""hidden_channels"": 32, ""max_hops"": 3, ""norm"": ""layernorm"", ""num_edges"": 50000, ""num_layers"": 3}",0.3756906077348066,0.3196411709159584,22,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/ACM/GLANT_v1/hpo_trial_013/seed_13/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,ACM,GLANT_v1,14,14,"{""alpha"": 0.03, ""dropout"": 0.7, ""heads"": 4, ""hidden_channels"": 32, ""max_hops"": 2, ""norm"": ""none"", ""num_edges"": 10000, ""num_layers"": 3}",0.3314917127071823,0.3446647780925401,0,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/ACM/GLANT_v1/hpo_trial_014/seed_14/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,ACM,GLANT_v1,15,15,"{""alpha"": 0.05, ""dropout"": 0.5, ""heads"": 8, ""hidden_channels"": 64, ""max_hops"": 3, ""norm"": ""layernorm"", ""num_edges"": 75000, ""num_layers"": 3}",0.3646408839779005,0.3432483474976393,4,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/ACM/GLANT_v1/hpo_trial_015/seed_15/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,ACM,GLANT_v1,16,16,"{""alpha"": 0.05, ""dropout"": 0.7, ""heads"": 4, ""hidden_channels"": 64, ""max_hops"": 3, ""norm"": ""none"", ""num_edges"": 75000, ""num_layers"": 3}",0.3701657458563536,0.3352219074598678,37,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/ACM/GLANT_v1/hpo_trial_016/seed_16/run_0
